Country Name,Country Code,Series Name,Series Code,2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Germany,DEU,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,0.825476704,0.894490089,0.736124275,0.719302062,0.822337668,0.782217029,0.944101929,0.77665977,0.635646465,..
Germany,DEU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,30.18691589,..,..,..,..,30.87850467,..,30.87850467,..,..
Germany,DEU,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..
Germany,DEU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.488039888,9.506321178,8.814655551,9.27568796,8.950379518,9.192323752,9.220590804,..,..,..
Germany,DEU,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,120.4801391,122.2828234,128.4509893,164.7975628,161.9667643,156.9249454,136.8863225,140.1691217,134.8228382,..
Germany,DEU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7229.089913,7187.764009,6817.158398,7264.322591,7145.72895,7270.152523,7019.014692,..,..,..
Germany,DEU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3985.808102,4036.827651,3790.469968,3997.046918,3797.778355,3876.948104,3867.62236,3749.106054,..,..
Germany,DEU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,43.00991155,43.45987493,37.80220138,42.25037402,44.81817307,45.98253972,45.4577106,45.65201629,46.78118055,..
Germany,DEU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.37,1.38,1.36,1.39,1.36,1.38,1.39,1.39,..,..
Germany,DEU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,50845049519,30926055579,56668665258,86053684912,97480731020,65464274951,62712000388,9444773928,46227109664,..
Germany,DEU,Forest area (sq. km),AG.LND.FRST.K2,113940,113990,114040,114090,114110,114130,114150,114170,114190,..
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,3.43995E+12,3.75237E+12,3.41801E+12,3.4173E+12,3.75746E+12,3.54398E+12,3.75251E+12,3.87928E+12,3.36345E+12,..
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.260535297,1.082315404,-5.618860435,4.079933305,3.660000155,0.491992829,0.489584482,1.595338098,1.7207335,..
Germany,DEU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,40700,43870,43810,44790,46480,46710,46610,47680,45940,..
Germany,DEU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,36970,38400,37910,40040,43770,44590,46360,48150,49090,..
Germany,DEU,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,3.34829E+12,3.60176E+12,3.58845E+12,3.66252E+12,3.80161E+12,3.75663E+12,3.82833E+12,3.86115E+12,3.73979E+12,..
Germany,DEU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3.04159E+12,3.15266E+12,3.10519E+12,3.27408E+12,3.51362E+12,3.58585E+12,3.73852E+12,3.89906E+12,4.00945E+12,..
Germany,DEU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.74931463,20.86004044,18.06745574,19.62539631,21.07753263,19.30677311,19.45910468,19.76069879,19.24304772,..
Germany,DEU,"Gross enrollment ratio, primary, both sexes (%)",SE.PRM.ENRR,105.9588776,105.0134964,104.2170792,103.6879883,103.105751,103.0903015,103.0388031,103.33461,..,..
Germany,DEU,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,102.510788,103.5865936,103.3261795,103.9837036,103.6433105,102.8838806,102.4776993,102.429863,..,..
Germany,DEU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,13.99489116,13.30471851,15.25874061,15.25099045,14.96353856,15.97648575,16.08006832,16.00240562,16.66114593,..
Germany,DEU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,97,97,97,97,97,97,97,97,..
Germany,DEU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,36.3606196,37.48502971,32.86284488,37.0527042,39.92956288,39.89221466,39.49958248,39.12904892,39.21267995,..
Germany,DEU,Improved sanitation facilities (% of population with access),SH.STA.ACSN,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,..
Germany,DEU,Improved water source (% of population with access),SH.H2O.SAFE.ZS,100,100,100,100,100,100,100,100,100,..
Germany,DEU,Income share held by lowest 20%,SI.DST.FRST.20,7.75,8.11,8.1,8.01,8.37,..,..,..,..,..
Germany,DEU,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,30.53158276,30.06319791,27.8077197,30.16253212,30.56685164,30.70581087,30.18274793,30.53048948,30.48780398,..
Germany,DEU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.697387271,0.838791683,1.7569942,0.757704408,1.070476908,1.540294079,1.965390517,1.831971652,1.969474455,..
Germany,DEU,Internet users (per 100 people),IT.NET.USER.P2,75.16,78,79,82,81.26999954,82.34999847,84.17,86.19,87.5898,..
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.53414634,79.73658537,79.83658537,79.98780488,80.74146341,80.89268293,80.84390244,80.84390244,..,..
Germany,DEU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,69.07642198,70.12212318,59.87082436,67.70663848,72.62488624,72.12122322,69.98775491,69.64311766,70.74568853,..
Germany,DEU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.237053513,1.281316605,1.388906954,1.35365069,1.281112196,1.311261447,1.223993716,1.188434744,1.171088294,..
Germany,DEU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,115.1403608,126.5575074,126.2280577,106.4836959,109.6595675,111.5940398,120.9211651,120.4201855,116.7122833,..
Germany,DEU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.5,4.4,4.3,4.2,4.1,4,3.9,3.8,3.7,..
Germany,DEU,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,95.50911473,93.25255618,98.86319052,96.41203704,93.29910226,92.48729925,94.24839168,96.49944596,99.36786144,..
Germany,DEU,Net migration,SM.POP.NETM,31640,..,..,..,..,1249998,..,..,..,..
Germany,DEU,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,9769923181,10973972375,12333262473,12791629121,16608968648,15898416502,16343359194,17051120249,15362079258,..
Germany,DEU,Population density (people per sq. km of land area),EN.POP.DNST,235.9433619,235.5221782,234.9396374,234.6069082,230.3046333,230.7506255,231.1557126,232.1080539,234.106532,..
Germany,DEU,Population growth (annual %),SP.POP.GROW,-0.133718573,-0.190142845,-0.25338341,-0.153198447,0.025362128,-1.691348956,2.100157101,-1.410379527,0.530366451,..
Germany,DEU,"Population, total",SP.POP.TOTL,82266372,82110097,81902307,81776930,81797673,80425823,82132753,80982500,81413145,..
Germany,DEU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,104.79879,103.0404816,103.2700577,102.706871,102.1653214,100.1014709,100.6940994,100.2945099,..,..
Germany,DEU,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,27.44981558,27.66689828,28.68645032,27.84830585,28.22553198,28.42368015,28.37529721,28.54586122,..,..
Germany,DEU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.979939997,0.978439987,0.961480021,0.963140011,0.962650001,0.96055001,0.960709989,0.959240019,..,..
Germany,DEU,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,68.64294053,69.04231201,71.45615603,69.11816582,68.61081069,68.5119721,68.87315014,68.69285075,68.87654955,..
Germany,DEU,Surface area (sq. km),AG.SRF.TOTL.K2,357100,357110,357120,357127,357140,357170,357340,357380,357380,..
Germany,DEU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.27234674,11.39089057,11.55803404,11.115788,11.44177839,11.55859129,11.52495896,11.50253255,..,..
Germany,DEU,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,38.46,..,..
Germany,DEU,Time required to start a business (days),IC.REG.DURS,18,17.5,17.5,14.5,14.5,14.5,14.5,14.5,10.5,10.5
Germany,DEU,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Urban population growth (annual %),SP.URB.GROW,0.139399919,0.080877844,0.014205771,0.113677274,0.290185263,-1.42320917,2.370250384,-1.138350055,0.805640478,..
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,44.589,41.759,38.929,36.099,33.269,30.439,28.0568,25.6746,23.2924,..
India,IND,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,18.9324313,18.44301598,18.3935501,18.87970446,18.52570889,18.24965448,18.32661405,17.39173374,17.04545618,..
India,IND,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,52.62793914,..,52.62793914,..,..
India,IND,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,52.3,..,..,..,..,..,..,..,..
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.193205418,1.310181881,1.43194797,1.397004578,1.480435644,1.597436189,1.590272829,..,..,..
India,IND,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,54.8,..,..,..,..,..,..,..,..
India,IND,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,62.71518068,69.79399726,72.34723284,74.19887096,76.14843376,77.12261615,77.64560262,75.7851095,76.70148937,..
India,IND,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,543.3566224,562.9352825,601.5505835,643.8797543,698.4302265,724.4907458,765.0034087,..,..,..
India,IND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,486.2923748,501.5644852,545.2642246,562.7004879,574.3203623,595.10006,606.0538159,..,..,..
India,IND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.00828952,24.26823737,20.61624337,22.59119463,24.54122468,24.51635601,25.32398333,22.91014633,19.93867892,..
India,IND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2.04058E+11,2.27112E+11,2.56312E+11,2.90428E+11,3.34399E+11,3.92625E+11,4.27296E+11,4.57553E+11,4.79559E+11,..
India,IND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.826,2.755,2.687,2.622,2.563,2.51,2.465,2.427,..,..
India,IND,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,25227740887,43406277076,35581372930,27396885034,36498654598,23995685014,28153031270,34576643694,44009492130,..
India,IND,Forest area (sq. km),AG.LND.FRST.K2,685414,689576,693738,697900,699684,701468,703252,705036,706820,..
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1.20107E+12,1.18691E+12,1.3239E+12,1.65656E+12,1.82299E+12,1.82899E+12,1.86321E+12,2.04244E+12,2.0954E+12,..
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.6082046,3.890957062,8.479783897,10.25996306,6.6383638,5.618562773,6.638812736,7.243471746,7.56336718,..
India,IND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,930,1000,1110,1220,1370,1480,1520,1560,1600,..
India,IND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3470,3620,3900,4270,4590,4860,5200,5610,6030,..
India,IND,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.0985E+12,1.19999E+12,1.35022E+12,1.50786E+12,1.71521E+12,1.87443E+12,1.94797E+12,2.02449E+12,2.09177E+12,..
India,IND,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,4.09348E+12,4.32839E+12,4.731E+12,5.25466E+12,5.731E+12,6.14622E+12,6.65555E+12,7.26987E+12,7.90558E+12,..
India,IND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,42.46239161,38.21891985,40.64270215,40.66827715,39.57750548,38.26166003,34.66117386,34.09285002,32.36798548,..
India,IND,"Gross enrollment ratio, primary, both sexes (%)",SE.PRM.ENRR,110.2214432,110.8635025,109.5730286,109.1836472,108.3747177,109.7577515,110.5846481,..,..,..
India,IND,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,57.47719955,60.55574036,59.79393005,63.29093933,66.42167664,69.16414642,68.89720917,..,..,..
India,IND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,6.403290331,6.777733191,9.093724449,7.180548755,6.8707993,6.632256486,8.073939853,8.586259881,7.517758047,..
India,IND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,70,72,78,82,84,83,83,85,87,..
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.15190791,29.49691715,26.16233312,27.09934349,31.08449891,31.23626217,28.30141624,25.88941361,22.47337528,..
India,IND,Improved sanitation facilities (% of population with access),SH.STA.ACSN,32.6,33.6,34.6,35.5,36.5,37.5,38.5,39.5,39.6,..
India,IND,Improved water source (% of population with access),SH.H2O.SAFE.ZS,87.4,88.4,89.4,90.3,91.3,92.2,93.1,94.1,94.1,..
India,IND,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,8.28,..,..,..,..,..
India,IND,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,34.66633473,33.77754893,33.14680464,32.42545553,32.50479925,31.7319806,30.80876001,30.00833046,29.72330931,..
India,IND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.670282956,8.664665347,6.063829304,8.983819558,8.539714396,7.851683151,6.226624031,3.2996178,1.067186304,..
India,IND,Internet users (per 100 people),IT.NET.USER.P2,3.95,4.38,5.12,7.5,10.07,12.58006091,15.1,21,26,..
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.30043902,65.69943902,66.10263415,66.50614634,66.90417073,67.28987805,67.66041463,68.01380488,..,..
India,IND,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,31.59914747,43.46229403,31.88398235,34.80607072,42.09390054,43.00319457,41.87641241,38.4639863,31.45576832,..
India,IND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.416023971,2.630085962,2.984144647,2.792285331,2.651584952,2.535476534,2.464118276,2.488157921,2.421419177,..
India,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,20.1553755,29.53103968,44.12009108,62.39006487,73.19803895,69.92238977,70.78318167,74.48376991,78.84136348,..
India,IND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,68.5,65.6,62.7,59.9,57.2,54.5,52.1,49.8,47.7,..
India,IND,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,81.60530857,81.60530857,95.01264904,93.47190338,89.99280028,90.08306387,92.44620825,94.9438212,104.3915557,..
India,IND,Net migration,SM.POP.NETM,-2829378,..,..,..,..,-2598218,..,..,..,..
India,IND,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1390500000,2117070000,2500390000,2811780000,3245190000,1667240000,2435280000,2983560000,..,..
India,IND,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,78.88888889,80,75.55555556,81.11111111,76.66666667,75.55555556,73.33333333,81.11111111,77.7778,81.11113333
India,IND,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,37216755275,49977276916,49203912009,53479960083,62499075445,68820517838,69970360847,70388642797,68909693353,..
India,IND,Population density (people per sq. km of land area),EN.POP.DNST,396.7743841,402.6214635,408.3769224,414.0282,419.5648482,424.9945812,430.3454788,435.6571706,440.9575328,..
India,IND,Population growth (annual %),SP.POP.GROW,1.502933906,1.462900688,1.419375347,1.374351006,1.328401097,1.285832037,1.251190626,1.226730296,1.20929453,..
India,IND,"Population, total",SP.POP.TOTL,1179685631,1197070109,1214182182,1230984504,1247446011,1263589639,1279498874,1295291543,1311050527,..
India,IND,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,31.1,..,21.23,..,..,..,..,..
India,IND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,29.8,..,21.9,..,..,..,..,..
India,IND,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
India,IND,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,29.39999962,..,..
India,IND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,94.96790314,95.92668152,..,92.88214111,..,96.20903778,..,..,..
India,IND,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,14.62790617,12.8885432,11.5754768,13.3352294,11.49637703,12.59059038,12.56509884,..,..,..
India,IND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.929660022,0.954829991,0.978510022,0.978630006,0.989059985,0.995000005,1.064939976,..,..,..
India,IND,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,46.40123397,47.77943509,48.45964526,48.69484001,48.96949186,50.01836492,50.86462594,52.5999358,53.23123451,..
India,IND,Surface area (sq. km),AG.SRF.TOTL.K2,3287260,3287260,3287260,3287260,3287260,3287260,3287260,3287259,3287259,..
India,IND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,12.26625498,11.08798922,9.943027966,10.50751919,10.17772452,10.82878821,10.96332671,..,..,..
India,IND,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,3.13,..,..
India,IND,Time required to start a business (days),IC.REG.DURS,34,32,32,30,30,28,31.2,33.5,28,26
India,IND,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,15.59101541,9.657990545,6.018410739,6.819232326,6.413868367,6.702658276,8.074304983,18.51531502,10.91668515,..
India,IND,Urban population growth (annual %),SP.URB.GROW,2.636195326,2.593382103,2.540489167,2.489501446,2.440845374,2.414494423,2.392263901,2.382740668,2.37958104,..
Indonesia,IDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,51.505,51.505,51.505,51.505,51.505,51.505,50.753,50.001,49.249,..
Indonesia,IDN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,13.7166831,14.48174026,15.29014815,13.92921271,13.51228707,13.37397424,13.35669916,13.34166265,13.52073235,..
Indonesia,IDN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,5.611688955,..,..
Indonesia,IDN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,73,74.86,..,82.2,..,83.1,..,..,..,..
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.616659186,1.769879525,1.8720117,1.774573737,2.34215736,2.417130389,1.907781259,..,..,..
Indonesia,IDN,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,61.4,56.6,60.63,60.9,..,61.9,62.5,..,..,..
Indonesia,IDN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,40.58021147,36.77019258,36.96638679,34.18243851,36.55014025,40.76803287,43.42926373,43.43982377,46.71547298,..
Indonesia,IDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,546.3354795,570.3244549,594.3258002,636.5506814,680.6755789,718.6846598,787.6800174,..,..,..
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,788.5836582,793.7595631,838.7192528,866.8269662,838.6472337,854.0720517,850.2489188,..,..,..
Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.43571849,29.80828417,24.15911967,24.29903094,26.32735309,24.59437879,23.92357638,23.63391577,21.0919758,..
Indonesia,IDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1.47818E+11,1.57906E+11,1.79394E+11,1.98268E+11,2.19619E+11,2.52555E+11,2.65453E+11,2.92969E+11,3.0854E+11,..
Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.497,2.504,2.51,2.513,2.509,2.5,2.484,2.463,..,..
Indonesia,IDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6928480000,9318453650,4877369178,15292009411,20564938227,21200778608,23281742362,25120732060,20054270304,..
Indonesia,IDN,Forest area (sq. km),AG.LND.FRST.K2,964870,958020,951170,944320,937476,930632,923788,916944,910100,..
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,4.32217E+11,5.10229E+11,5.3958E+11,7.55094E+11,8.92969E+11,9.1787E+11,9.12524E+11,8.90487E+11,8.61934E+11,..
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.345022227,6.0137036,4.628871183,6.223854181,6.169784208,6.030050653,5.557263689,5.023889052,4.793921304,..
Indonesia,IDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1600,1940,2150,2530,3010,3580,3740,3630,3440,..
Indonesia,IDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6750,7240,7540,8070,8610,9180,9710,10210,10700,..
Indonesia,IDN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,3.71909E+11,4.5709E+11,5.12966E+11,6.1176E+11,7.36173E+11,8.88561E+11,9.39988E+11,9.23149E+11,8.87028E+11,..
Indonesia,IDN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.56826E+12,1.70507E+12,1.79854E+12,1.94902E+12,2.10696E+12,2.27685E+12,2.44059E+12,2.59916E+12,2.75542E+12,..
Indonesia,IDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.92028385,27.81624458,30.98519241,32.88012145,32.98433326,35.07159361,33.83135679,34.56840053,34.56203965,..
Indonesia,IDN,"Gross enrollment ratio, primary, both sexes (%)",SE.PRM.ENRR,109.0557404,107.5075073,108.1407089,108.656311,108.6352463,108.691452,106.3430328,105.7409592,..,..
Indonesia,IDN,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,70.55848694,69.72920227,74.73399353,76.54019165,79.21021271,80.4074173,82.48970795,82.46869659,..,..
Indonesia,IDN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,11.00217924,10.90277203,12.87447608,9.779166657,8.330497385,7.29532067,7.052715262,6.972299249,..,..
Indonesia,IDN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,76,76,74,78,80,82,81,77,69,..
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.39353149,28.75311546,21.3530017,22.40224294,23.8526601,24.98851951,24.7137963,24.42335538,20.84573438,..
Indonesia,IDN,Improved sanitation facilities (% of population with access),SH.STA.ACSN,54.1,55.1,56,57,57.9,58.8,59.7,60.6,60.8,..
Indonesia,IDN,Improved water source (% of population with access),SH.H2O.SAFE.ZS,82.6,83.2,83.8,84.5,85.1,85.7,86.2,86.8,87.4,..
Indonesia,IDN,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,7.23,..,..,..
Indonesia,IDN,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,46.79914152,48.06074477,47.65212258,42.77586634,43.91342343,43.59374442,42.63567744,41.89734381,40.01480731,..
Indonesia,IDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,11.25857853,18.14975125,8.274752432,15.26429366,7.465943034,3.753878753,4.965990291,5.387104921,4.230865166,..
Indonesia,IDN,Internet users (per 100 people),IT.NET.USER.P2,5.786274729,7.917479385,6.92,10.92,12.28,14.52,14.94,17.14,21.97606771,..
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.56773171,67.76478049,67.95763415,68.14719512,68.33439024,68.51956098,68.70460976,68.8884878,..,..
Indonesia,IDN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,48.84438212,52.35779387,39.55519036,38.86169467,42.65905345,41.58789201,40.45705425,39.80647424,33.99067801,..
Indonesia,IDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.774786825,0.633480985,0.612410891,0.617587092,0.653776703,0.711549473,0.918769839,0.778141413,0.886273832,..
Indonesia,IDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,40.43198063,60.01372486,68.9204184,87.79014493,102.4626496,114.218131,125.3581426,128.7844341,132.3482101,..
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,37.9,36.2,34.7,33.1,31.7,30.4,29.3,28.2,27.2,..
Indonesia,IDN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,117.0406683,125.9486783,120.2115062,127.604232,134.5017344,129.5243129,122.5675255,121.7811558,121.7941724,..
Indonesia,IDN,Net migration,SM.POP.NETM,-1116994,..,..,..,..,-700000,..,..,..,..
Indonesia,IDN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,903870000,1230620000,1046530000,1389570000,404800000,64620000,64770000,-388220000,..,..
Indonesia,IDN,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,90,90,86.66666667,86.66666667,83.33333333,83.33333333,80,83.33333333,84.44446667,86.66666667
Indonesia,IDN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6174340000,6794200933,6792907280,6916051073,6923970511,7212196578,7614419340,8551164469,9659168639,..
Indonesia,IDN,Population density (people per sq. km of land area),EN.POP.DNST,128.2295633,129.920878,131.6345297,133.3722274,135.1359616,136.9187241,138.7019414,140.460914,142.1771254,..
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,1.31419028,1.310351365,1.310373377,1.311455309,1.313747333,1.310610019,1.293982944,1.260193359,1.214438403,..
Indonesia,IDN,"Population, total",SP.POP.TOTL,232296830,235360765,238465165,241613126,244808254,248037853,251268276,254454778,257563815,..
Indonesia,IDN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,22.76,21.55,18.43,15.95,13.58,11.76,9.83,8.25,..,..
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,16.6,15.4,14.2,13.3,12.5,12,11.4,11.3,..,..
Indonesia,IDN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.5,..
